HMDB_ID,compound_name,Molecular_Formula,MonoisotopicMass,smiles,inchikey
HMDB0052796,"TG(18:2(9Z,12Z)/20:5(5Z,8Z,11Z,14Z,17Z)/20:4(8Z,11Z,14Z,17Z))",C61H96O6,924.7206908,[H][C@](COC(=O)CCCCCCC\C=C/C\C=C/CCCCC)(COC(=O)CCCCCC\C=C/C\C=C/C\C=C/C\C=C/CC)OC(=O)CCC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CC,ZPCPPBVETIYFQL-BMHOWKSZSA-N
HMDB0052791,"TG(18:2(9Z,12Z)/20:5(5Z,8Z,11Z,14Z,17Z)/22:2(13Z,16Z))",C63H104O6,956.783291,[H][C@@](COC(=O)CCCCCCCCCCC\C=C/C\C=C/CCCCC)(COC(=O)CCCCCCC\C=C/C\C=C/CCCCC)OC(=O)CCC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CC,QRAYXPKVQDNMMF-RXFZUINTSA-N
HMDB0052792,"TG(18:2(9Z,12Z)/20:5(5Z,8Z,11Z,14Z,17Z)/22:4(7Z,10Z,13Z,16Z))",C63H100O6,952.7519909,[H][C@](COC(=O)CCCCCCC\C=C/C\C=C/CCCCC)(COC(=O)CCCCC\C=C/C\C=C/C\C=C/C\C=C/CCCCC)OC(=O)CCC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CC,BTFFOSYFKZTDHX-MEJXPWIASA-N
HMDB0052471,"TG(18:2(9Z,12Z)/22:0/18:2(9Z,12Z))",C61H110O6,938.8302412,[H]C(COC(=O)CCCCCCC\C=C/C\C=C/CCCCC)(COC(=O)CCCCCCC\C=C/C\C=C/CCCCC)OC(=O)CCCCCCCCCCCCCCCCCCCCC,CVWPTSPATKBGFJ-FCWOHNRGSA-N
HMDB0052473,"TG(18:2(9Z,12Z)/22:0/20:2n6)",C63H114O6,966.8615414,[H][C@@](COC(=O)CCCCCCCCC\C=C/C\C=C/CCCCC)(COC(=O)CCCCCCC\C=C/C\C=C/CCCCC)OC(=O)CCCCCCCCCCCCCCCCCCCCC,ADPNGIWOVLEKOB-PCWKMLBBSA-N
HMDB0052474,"TG(18:2(9Z,12Z)/22:0/20:3n6)",C63H112O6,964.8458913,[H][C@](COC(=O)CCCCCCC\C=C/C\C=C/CCCCC)(COC(=O)CCCCCC\C=C/C\C=C/C\C=C/CCCCC)OC(=O)CCCCCCCCCCCCCCCCCCCCC,INDPJVIDKWBQSJ-BCVUUJCASA-N
HMDB0052475,"TG(18:2(9Z,12Z)/22:0/20:4(5Z,8Z,11Z,14Z))",C63H110O6,962.8302412,[H][C@](COC(=O)CCCCCCC\C=C/C\C=C/CCCCC)(COC(=O)CCC\C=C/C\C=C/C\C=C/C\C=C/CCCCC)OC(=O)CCCCCCCCCCCCCCCCCCCCC,CBQQNGMIEQUSNE-CBOGNYGUSA-N
HMDB0052481,"TG(18:2(9Z,12Z)/22:0/20:4(8Z,11Z,14Z,17Z))",C63H110O6,962.8302412,[H][C@](COC(=O)CCCCCCC\C=C/C\C=C/CCCCC)(COC(=O)CCCCCC\C=C/C\C=C/C\C=C/C\C=C/CC)OC(=O)CCCCCCCCCCCCCCCCCCCCC,UOQDSEPRWVVBKV-FWKCDYCVSA-N
HMDB0052485,"TG(18:2(9Z,12Z)/22:0/O-18:0)",C61H116O5,928.8822768,[H][C@@](COCCCCCCCCCCCCCCCCCC)(COC(=O)CCCCCCC\C=C/C\C=C/CCCCC)OC(=O)CCCCCCCCCCCCCCCCCCCCC,PZMSAQJXASOAPE-FMZYJFPSSA-N
HMDB0052593,"TG(18:2(9Z,12Z)/22:1(13Z)/20:2n6)",C63H112O6,964.8458913,[H][C@@](COC(=O)CCCCCCCCC\C=C/C\C=C/CCCCC)(COC(=O)CCCCCCC\C=C/C\C=C/CCCCC)OC(=O)CCCCCCCCCCC\C=C/CCCCCCCC,ASHDSIZMSUYRGL-VVAYQMRPSA-N
HMDB0052594,"TG(18:2(9Z,12Z)/22:1(13Z)/20:3n6)",C63H110O6,962.8302412,[H][C@](COC(=O)CCCCCCC\C=C/C\C=C/CCCCC)(COC(=O)CCCCCC\C=C/C\C=C/C\C=C/CCCCC)OC(=O)CCCCCCCCCCC\C=C/CCCCCCCC,JWUGOBDQRTWQDM-LOFJDGKISA-N
HMDB0052602,"TG(18:2(9Z,12Z)/22:1(13Z)/20:5(5Z,8Z,11Z,14Z,17Z))",C63H106O6,958.7989411,[H][C@](COC(=O)CCCCCCC\C=C/C\C=C/CCCCC)(COC(=O)CCC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CC)OC(=O)CCCCCCCCCCC\C=C/CCCCCCCC,QNNMKCWGRUYNED-MSOVQMLESA-N
HMDB0052605,"TG(18:2(9Z,12Z)/22:1(13Z)/O-18:0)",C61H114O5,926.8666267,[H][C@@](COCCCCCCCCCCCCCCCCCC)(COC(=O)CCCCCCC\C=C/C\C=C/CCCCC)OC(=O)CCCCCCCCCCC\C=C/CCCCCCCC,IRNARDRWANMWOS-KMJYMJAJSA-N
HMDB0052698,"TG(18:2(9Z,12Z)/22:2(13Z,16Z)/20:2n6)",C63H110O6,962.8302412,[H][C@@](COC(=O)CCCCCCCCC\C=C/C\C=C/CCCCC)(COC(=O)CCCCCCC\C=C/C\C=C/CCCCC)OC(=O)CCCCCCCCCCC\C=C/C\C=C/CCCCC,ZNOAWGZVSGWABO-UDMNNMADSA-N
HMDB0052700,"TG(18:2(9Z,12Z)/22:2(13Z,16Z)/20:4(5Z,8Z,11Z,14Z))",C63H106O6,958.7989411,[H][C@](COC(=O)CCCCCCC\C=C/C\C=C/CCCCC)(COC(=O)CCC\C=C/C\C=C/C\C=C/C\C=C/CCCCC)OC(=O)CCCCCCCCCCC\C=C/C\C=C/CCCCC,GQFRMDOUNSKSDC-IULOVJQKSA-N
HMDB0052706,"TG(18:2(9Z,12Z)/22:2(13Z,16Z)/20:4(8Z,11Z,14Z,17Z))",C63H106O6,958.7989411,[H][C@](COC(=O)CCCCCCC\C=C/C\C=C/CCCCC)(COC(=O)CCCCCC\C=C/C\C=C/C\C=C/C\C=C/CC)OC(=O)CCCCCCCCCCC\C=C/C\C=C/CCCCC,JBDJDXZTHMTVDR-ZTFOUFTDSA-N
HMDB0052707,"TG(18:2(9Z,12Z)/22:2(13Z,16Z)/20:5(5Z,8Z,11Z,14Z,17Z))",C63H104O6,956.783291,[H][C@](COC(=O)CCCCCCC\C=C/C\C=C/CCCCC)(COC(=O)CCC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CC)OC(=O)CCCCCCCCCCC\C=C/C\C=C/CCCCC,CDFSSVIAZNGTBZ-WJCALSCWSA-N
HMDB0052710,"TG(18:2(9Z,12Z)/22:2(13Z,16Z)/O-18:0)",C61H112O5,924.8509767,[H][C@@](COCCCCCCCCCCCCCCCCCC)(COC(=O)CCCCCCC\C=C/C\C=C/CCCCC)OC(=O)CCCCCCCCCCC\C=C/C\C=C/CCCCC,NFFVNPZNLYTNDK-IFRPMBHZSA-N
HMDB0052713,"TG(18:2(9Z,12Z)/22:4(7Z,10Z,13Z,16Z)/20:2n6)",C63H106O6,958.7989411,[H][C@@](COC(=O)CCCCCCCCC\C=C/C\C=C/CCCCC)(COC(=O)CCCCCCC\C=C/C\C=C/CCCCC)OC(=O)CCCCC\C=C/C\C=C/C\C=C/C\C=C/CCCCC,DXAZBFYXLZYUIG-JFMYEQNVSA-N
HMDB0052714,"TG(18:2(9Z,12Z)/22:4(7Z,10Z,13Z,16Z)/20:3n6)",C63H104O6,956.783291,[H][C@](COC(=O)CCCCCCC\C=C/C\C=C/CCCCC)(COC(=O)CCCCCC\C=C/C\C=C/C\C=C/CCCCC)OC(=O)CCCCC\C=C/C\C=C/C\C=C/C\C=C/CCCCC,HXTSHFBTAPQXOE-HNEIMKDNSA-N
HMDB0052715,"TG(18:2(9Z,12Z)/22:4(7Z,10Z,13Z,16Z)/20:4(5Z,8Z,11Z,14Z))",C63H102O6,954.767641,[H][C@](COC(=O)CCCCCCC\C=C/C\C=C/CCCCC)(COC(=O)CCC\C=C/C\C=C/C\C=C/C\C=C/CCCCC)OC(=O)CCCCC\C=C/C\C=C/C\C=C/C\C=C/CCCCC,JWYJCPQICGZVHS-VUMBVEJGSA-N
HMDB0052721,"TG(18:2(9Z,12Z)/22:4(7Z,10Z,13Z,16Z)/20:4(8Z,11Z,14Z,17Z))",C63H102O6,954.767641,[H][C@](COC(=O)CCCCCCC\C=C/C\C=C/CCCCC)(COC(=O)CCCCCC\C=C/C\C=C/C\C=C/C\C=C/CC)OC(=O)CCCCC\C=C/C\C=C/C\C=C/C\C=C/CCCCC,VQRIXOHBVKMVEL-RIGGWWEUSA-N
HMDB0052722,"TG(18:2(9Z,12Z)/22:4(7Z,10Z,13Z,16Z)/20:5(5Z,8Z,11Z,14Z,17Z))",C63H100O6,952.7519909,[H][C@](COC(=O)CCCCCCC\C=C/C\C=C/CCCCC)(COC(=O)CCC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CC)OC(=O)CCCCC\C=C/C\C=C/C\C=C/C\C=C/CCCCC,BLKBAXUTLWGPPO-ZAKINQADSA-N
HMDB0052718,"TG(18:2(9Z,12Z)/22:4(7Z,10Z,13Z,16Z)/22:5(4Z,7Z,10Z,13Z,16Z))",C65H104O6,980.783291,[H][C@](COC(=O)CCCCCCC\C=C/C\C=C/CCCCC)(COC(=O)CC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CCCCC)OC(=O)CCCCC\C=C/C\C=C/C\C=C/C\C=C/CCCCC,HFGHKKLRXFEOCY-HLCHVEAISA-N
HMDB0052723,"TG(18:2(9Z,12Z)/22:4(7Z,10Z,13Z,16Z)/22:5(7Z,10Z,13Z,16Z,19Z))",C65H104O6,980.783291,[H][C@](COC(=O)CCCCCCC\C=C/C\C=C/CCCCC)(COC(=O)CCCCC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CC)OC(=O)CCCCC\C=C/C\C=C/C\C=C/C\C=C/CCCCC,AAAULIDICJVAGC-XUJQSNPTSA-N
HMDB0052724,"TG(18:2(9Z,12Z)/22:4(7Z,10Z,13Z,16Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))",C65H102O6,978.767641,[H][C@](COC(=O)CCCCCCC\C=C/C\C=C/CCCCC)(COC(=O)CC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CC)OC(=O)CCCCC\C=C/C\C=C/C\C=C/C\C=C/CCCCC,JQULTLMUUUQRFY-MSGRFAKHSA-N
HMDB0052735,"TG(18:2(9Z,12Z)/22:5(4Z,7Z,10Z,13Z,16Z)/18:4(6Z,9Z,12Z,15Z))",C61H96O6,924.7206908,[H][C@](COC(=O)CCCCCCC\C=C/C\C=C/CCCCC)(COC(=O)CCCC\C=C/C\C=C/C\C=C/C\C=C/CC)OC(=O)CC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CCCCC,MLBJZKVMDIHXDL-JHMIHWFYSA-N
HMDB0052728,"TG(18:2(9Z,12Z)/22:5(4Z,7Z,10Z,13Z,16Z)/20:2n6)",C63H104O6,956.783291,[H][C@@](COC(=O)CCCCCCCCC\C=C/C\C=C/CCCCC)(COC(=O)CCCCCCC\C=C/C\C=C/CCCCC)OC(=O)CC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CCCCC,BALVTBGXOJRZCI-CXFVYVHHSA-N
HMDB0052729,"TG(18:2(9Z,12Z)/22:5(4Z,7Z,10Z,13Z,16Z)/20:3n6)",C63H102O6,954.767641,[H][C@](COC(=O)CCCCCCC\C=C/C\C=C/CCCCC)(COC(=O)CCCCCC\C=C/C\C=C/C\C=C/CCCCC)OC(=O)CC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CCCCC,ODUNWMBZVDPITO-MHLLNTSPSA-N
HMDB0052730,"TG(18:2(9Z,12Z)/22:5(4Z,7Z,10Z,13Z,16Z)/20:4(5Z,8Z,11Z,14Z))",C63H100O6,952.7519909,[H][C@](COC(=O)CCCCCCC\C=C/C\C=C/CCCCC)(COC(=O)CCC\C=C/C\C=C/C\C=C/C\C=C/CCCCC)OC(=O)CC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CCCCC,RMEHQMVZPZYKQO-BVEADQKWSA-N
HMDB0052736,"TG(18:2(9Z,12Z)/22:5(4Z,7Z,10Z,13Z,16Z)/20:4(8Z,11Z,14Z,17Z))",C63H100O6,952.7519909,[H][C@](COC(=O)CCCCCCC\C=C/C\C=C/CCCCC)(COC(=O)CCCCCC\C=C/C\C=C/C\C=C/C\C=C/CC)OC(=O)CC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CCCCC,IIYFPBRRSIIIPT-JGKKVPGYSA-N
HMDB0052732,"TG(18:2(9Z,12Z)/22:5(4Z,7Z,10Z,13Z,16Z)/22:4(7Z,10Z,13Z,16Z))",C65H104O6,980.783291,[H][C@](COC(=O)CCCCCCC\C=C/C\C=C/CCCCC)(COC(=O)CCCCC\C=C/C\C=C/C\C=C/C\C=C/CCCCC)OC(=O)CC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CCCCC,FOEXFNVACTZKNE-GUUHLKGBSA-N
HMDB0052733,"TG(18:2(9Z,12Z)/22:5(4Z,7Z,10Z,13Z,16Z)/22:5(4Z,7Z,10Z,13Z,16Z))",C65H102O6,978.767641,[H][C@](COC(=O)CCCCCCC\C=C/C\C=C/CCCCC)(COC(=O)CC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CCCCC)OC(=O)CC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CCCCC,BRYGUDCZVRWORF-SMAOGHHYSA-N
HMDB0052738,"TG(18:2(9Z,12Z)/22:5(4Z,7Z,10Z,13Z,16Z)/22:5(7Z,10Z,13Z,16Z,19Z))",C65H102O6,978.767641,[H][C@](COC(=O)CCCCCCC\C=C/C\C=C/CCCCC)(COC(=O)CCCCC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CC)OC(=O)CC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CCCCC,OGDZZJXPNSIRGH-GAFNMQDWSA-N
HMDB0052739,"TG(18:2(9Z,12Z)/22:5(4Z,7Z,10Z,13Z,16Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))",C65H100O6,976.7519909,[H][C@](COC(=O)CCCCCCC\C=C/C\C=C/CCCCC)(COC(=O)CC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CC)OC(=O)CC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CCCCC,MORRKBVQDCCUAG-IKCQZWMWSA-N
HMDB0052810,"TG(18:2(9Z,12Z)/22:5(7Z,10Z,13Z,16Z,19Z)/18:4(6Z,9Z,12Z,15Z))",C61H96O6,924.7206908,[H][C@](COC(=O)CCCCCCC\C=C/C\C=C/CCCCC)(COC(=O)CCCC\C=C/C\C=C/C\C=C/C\C=C/CC)OC(=O)CCCCC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CC,VQFIBNGFXJMOBY-MOJBHEKUSA-N
HMDB0052803,"TG(18:2(9Z,12Z)/22:5(7Z,10Z,13Z,16Z,19Z)/20:2n6)",C63H104O6,956.783291,[H][C@@](COC(=O)CCCCCCCCC\C=C/C\C=C/CCCCC)(COC(=O)CCCCCCC\C=C/C\C=C/CCCCC)OC(=O)CCCCC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CC,NVCFQTAXRDDMLZ-VNEAKRBHSA-N
HMDB0052804,"TG(18:2(9Z,12Z)/22:5(7Z,10Z,13Z,16Z,19Z)/20:3n6)",C63H102O6,954.767641,[H][C@](COC(=O)CCCCCCC\C=C/C\C=C/CCCCC)(COC(=O)CCCCCC\C=C/C\C=C/C\C=C/CCCCC)OC(=O)CCCCC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CC,OXKWYVLMELYMCF-ZXXOVAKXSA-N
HMDB0052805,"TG(18:2(9Z,12Z)/22:5(7Z,10Z,13Z,16Z,19Z)/20:4(5Z,8Z,11Z,14Z))",C63H100O6,952.7519909,[H][C@](COC(=O)CCCCCCC\C=C/C\C=C/CCCCC)(COC(=O)CCC\C=C/C\C=C/C\C=C/C\C=C/CCCCC)OC(=O)CCCCC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CC,VCJKYSQWTHINNE-HOHFJALFSA-N
HMDB0052811,"TG(18:2(9Z,12Z)/22:5(7Z,10Z,13Z,16Z,19Z)/20:4(8Z,11Z,14Z,17Z))",C63H100O6,952.7519909,[H][C@](COC(=O)CCCCCCC\C=C/C\C=C/CCCCC)(COC(=O)CCCCCC\C=C/C\C=C/C\C=C/C\C=C/CC)OC(=O)CCCCC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CC,FXGQECBIROXLSB-NCBCFCTQSA-N
HMDB0052807,"TG(18:2(9Z,12Z)/22:5(7Z,10Z,13Z,16Z,19Z)/22:4(7Z,10Z,13Z,16Z))",C65H104O6,980.783291,[H][C@](COC(=O)CCCCCCC\C=C/C\C=C/CCCCC)(COC(=O)CCCCC\C=C/C\C=C/C\C=C/C\C=C/CCCCC)OC(=O)CCCCC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CC,OGIYWYULRPCZFI-YJCODJOESA-N
HMDB0052808,"TG(18:2(9Z,12Z)/22:5(7Z,10Z,13Z,16Z,19Z)/22:5(4Z,7Z,10Z,13Z,16Z))",C65H102O6,978.767641,[H][C@](COC(=O)CCCCCCC\C=C/C\C=C/CCCCC)(COC(=O)CC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CCCCC)OC(=O)CCCCC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CC,ZZAFJHQNDZMPDX-SDIKKOSVSA-N
HMDB0052813,"TG(18:2(9Z,12Z)/22:5(7Z,10Z,13Z,16Z,19Z)/22:5(7Z,10Z,13Z,16Z,19Z))",C65H102O6,978.767641,[H][C@](COC(=O)CCCCCCC\C=C/C\C=C/CCCCC)(COC(=O)CCCCC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CC)OC(=O)CCCCC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CC,DHGPOFOBMYEFSV-ZCMPECEDSA-N
HMDB0052814,"TG(18:2(9Z,12Z)/22:5(7Z,10Z,13Z,16Z,19Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))",C65H100O6,976.7519909,[H][C@](COC(=O)CCCCCCC\C=C/C\C=C/CCCCC)(COC(=O)CC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CC)OC(=O)CCCCC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CC,GCDGRCYQBMTTFW-NBKLWWFXSA-N
HMDB0052817,"TG(18:2(9Z,12Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z)/18:3(6Z,9Z,12Z))",C61H96O6,924.7206908,[H][C@](COC(=O)CCCCCCC\C=C/C\C=C/CCCCC)(COC(=O)CCCC\C=C/C\C=C/C\C=C/CCCCC)OC(=O)CC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CC,SPIMEOJTVCAROF-NMQLLDOMSA-N
HMDB0052824,"TG(18:2(9Z,12Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z)/18:3(9Z,12Z,15Z))",C61H96O6,924.7206908,[H][C@](COC(=O)CCCCCCC\C=C/C\C=C/CCCCC)(COC(=O)CCCCCCC\C=C/C\C=C/C\C=C/CC)OC(=O)CC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CC,ZWAGVJRENVHFMW-MEGUQTQMSA-N
HMDB0052818,"TG(18:2(9Z,12Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z)/20:2n6)",C63H102O6,954.767641,[H][C@@](COC(=O)CCCCCCCCC\C=C/C\C=C/CCCCC)(COC(=O)CCCCCCC\C=C/C\C=C/CCCCC)OC(=O)CC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CC,BSMCSPHFOOHCPJ-RUVWZCFUSA-N
HMDB0052819,"TG(18:2(9Z,12Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z)/20:3n6)",C63H100O6,952.7519909,[H][C@](COC(=O)CCCCCCC\C=C/C\C=C/CCCCC)(COC(=O)CCCCCC\C=C/C\C=C/C\C=C/CCCCC)OC(=O)CC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CC,GYRBUPBXSBUDIS-ZWPGWIBOSA-N
HMDB0052822,"TG(18:2(9Z,12Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z)/22:4(7Z,10Z,13Z,16Z))",C65H102O6,978.767641,[H][C@](COC(=O)CCCCCCC\C=C/C\C=C/CCCCC)(COC(=O)CCCCC\C=C/C\C=C/C\C=C/C\C=C/CCCCC)OC(=O)CC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CC,OMPXEBMHVBYGHO-SNKIBGNKSA-N
HMDB0052823,"TG(18:2(9Z,12Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z)/22:5(4Z,7Z,10Z,13Z,16Z))",C65H100O6,976.7519909,[H][C@](COC(=O)CCCCCCC\C=C/C\C=C/CCCCC)(COC(=O)CC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CCCCC)OC(=O)CC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CC,VSVPMUHPOFOMTE-WYRXULJNSA-N
HMDB0052828,"TG(18:2(9Z,12Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z)/22:5(7Z,10Z,13Z,16Z,19Z))",C65H100O6,976.7519909,[H][C@](COC(=O)CCCCCCC\C=C/C\C=C/CCCCC)(COC(=O)CCCCC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CC)OC(=O)CC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CC,RBFFADLAIHOKCA-MWWLGLJDSA-N
HMDB0052829,"TG(18:2(9Z,12Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))",C65H98O6,974.7363409,[H][C@](COC(=O)CCCCCCC\C=C/C\C=C/CCCCC)(COC(=O)CC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CC)OC(=O)CC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CC,NVRVRYSEUZDNFH-TZSIVWBQSA-N
HMDB0052486,"TG(18:2(9Z,12Z)/24:0/18:2(9Z,12Z))",C63H114O6,966.8615414,[H]C(COC(=O)CCCCCCC\C=C/C\C=C/CCCCC)(COC(=O)CCCCCCC\C=C/C\C=C/CCCCC)OC(=O)CCCCCCCCCCCCCCCCCCCCCCC,WDLBTJHWGYBSCW-ZQQHQYNCSA-N
HMDB0052487,"TG(18:2(9Z,12Z)/24:0/18:3(6Z,9Z,12Z))",C63H112O6,964.8458913,[H][C@](COC(=O)CCCCCCC\C=C/C\C=C/CCCCC)(COC(=O)CCCC\C=C/C\C=C/C\C=C/CCCCC)OC(=O)CCCCCCCCCCCCCCCCCCCCCCC,DYXIHLFAMCSWDP-KSAGRNAESA-N
HMDB0052494,"TG(18:2(9Z,12Z)/24:0/18:3(9Z,12Z,15Z))",C63H112O6,964.8458913,[H][C@](COC(=O)CCCCCCC\C=C/C\C=C/CCCCC)(COC(=O)CCCCCCC\C=C/C\C=C/C\C=C/CC)OC(=O)CCCCCCCCCCCCCCCCCCCCCCC,PULVRMWMRNJUAS-SOTXLCDASA-N
HMDB0052495,"TG(18:2(9Z,12Z)/24:0/18:4(6Z,9Z,12Z,15Z))",C63H110O6,962.8302412,[H][C@](COC(=O)CCCCCCC\C=C/C\C=C/CCCCC)(COC(=O)CCCC\C=C/C\C=C/C\C=C/C\C=C/CC)OC(=O)CCCCCCCCCCCCCCCCCCCCCCC,IMMYAYNDFJZVBZ-FKZIQONFSA-N
HMDB0052500,"TG(18:2(9Z,12Z)/24:0/O-18:0)",C63H120O5,956.9135769,[H][C@@](COCCCCCCCCCCCCCCCCCC)(COC(=O)CCCCCCC\C=C/C\C=C/CCCCC)OC(=O)CCCCCCCCCCCCCCCCCCCCCCC,HQJZLKIOUYEPDB-RVEZQVEJSA-N
HMDB0052606,"TG(18:2(9Z,12Z)/24:1(15Z)/18:2(9Z,12Z))",C63H112O6,964.8458913,[H]C(COC(=O)CCCCCCC\C=C/C\C=C/CCCCC)(COC(=O)CCCCCCC\C=C/C\C=C/CCCCC)OC(=O)CCCCCCCCCCCCC\C=C/CCCCCCCC,POKWAFRJAZNFSU-NWOKJHHTSA-N
HMDB0052607,"TG(18:2(9Z,12Z)/24:1(15Z)/18:3(6Z,9Z,12Z))",C63H110O6,962.8302412,[H][C@](COC(=O)CCCCCCC\C=C/C\C=C/CCCCC)(COC(=O)CCCC\C=C/C\C=C/C\C=C/CCCCC)OC(=O)CCCCCCCCCCCCC\C=C/CCCCCCCC,GUXKXSATTNLTNC-ORGOULGJSA-N
HMDB0052614,"TG(18:2(9Z,12Z)/24:1(15Z)/18:3(9Z,12Z,15Z))",C63H110O6,962.8302412,[H][C@](COC(=O)CCCCCCC\C=C/C\C=C/CCCCC)(COC(=O)CCCCCCC\C=C/C\C=C/C\C=C/CC)OC(=O)CCCCCCCCCCCCC\C=C/CCCCCCCC,YLZNOVLTDCHRND-ZGCCQQRHSA-N
HMDB0052620,"TG(18:2(9Z,12Z)/24:1(15Z)/O-18:0)",C63H118O5,954.8979269,[H][C@@](COCCCCCCCCCCCCCCCCCC)(COC(=O)CCCCCCC\C=C/C\C=C/CCCCC)OC(=O)CCCCCCCCCCCCC\C=C/CCCCCCCC,JECSEZDUELWFJD-NEPMHRMMSA-N
HMDB0052831,"TG(18:2(9Z,12Z)/O-18:0/18:2(9Z,12Z))",C57H104O5,868.7883764,[H]C(COC(=O)CCCCCCC\C=C/C\C=C/CCCCC)(COC(=O)CCCCCCC\C=C/C\C=C/CCCCC)OCCCCCCCCCCCCCCCCCC,GBRPETNWPCBFTJ-FTHRAJORSA-N
HMDB0052832,"TG(18:2(9Z,12Z)/O-18:0/18:3(6Z,9Z,12Z))",C57H102O5,866.7727264,[H][C@](COC(=O)CCCCCCC\C=C/C\C=C/CCCCC)(COC(=O)CCCC\C=C/C\C=C/C\C=C/CCCCC)OCCCCCCCCCCCCCCCCCC,PARQILSYFLMAIN-YIXXUQDESA-N
HMDB0052839,"TG(18:2(9Z,12Z)/O-18:0/18:3(9Z,12Z,15Z))",C57H102O5,866.7727264,[H][C@](COC(=O)CCCCCCC\C=C/C\C=C/CCCCC)(COC(=O)CCCCCCC\C=C/C\C=C/C\C=C/CC)OCCCCCCCCCCCCCCCCCC,ODALSWIZSGWUHZ-MOXJRXQISA-N
HMDB0052836,"TG(18:2(9Z,12Z)/O-18:0/22:2(13Z,16Z))",C61H112O5,924.8509767,[H][C@@](COC(=O)CCCCCCCCCCC\C=C/C\C=C/CCCCC)(COC(=O)CCCCCCC\C=C/C\C=C/CCCCC)OCCCCCCCCCCCCCCCCCC,SCCCMTCYXQXNLK-KFPLGILTSA-N
HMDB0052846,"TG(18:3(6Z,9Z,12Z)/14:0/20:2n6)",C55H96O6,852.7206908,[H][C@@](COC(=O)CCCCCCCCC\C=C/C\C=C/CCCCC)(COC(=O)CCCC\C=C/C\C=C/C\C=C/CCCCC)OC(=O)CCCCCCCCCCCCC,FWLOAHZIIPEDQA-QLLQDTBKSA-N
