HMDB_ID,compound_name,Molecular_Formula,MonoisotopicMass,smiles,inchikey
HMDB0000121_,Folate,C19H19N7O6,441.1397,C1=CC(=CC=C1C(=O)N[C@@H](CCC(=O)O)C(=O)O)NCC2=CN=C3C(=N2)C(=O)NC(=N3)N,OVBPIULPVIDEAO-LBPRGKRZSA-N
HMDB0000121,Folic_acid,C19H19N7O6,441.1396813,NC1=NC(=O)C2=NC(CNC3=CC=C(C=C3)C(=O)N[C@@H](CCC(O)=O)C(O)=O)=CN=C2N1,OVBPIULPVIDEAO-LBPRGKRZSA-N
HMDB0000142,Formic_acid,CH2O2,46.0054793,OC=O,BDAGIHXWWSANSR-UHFFFAOYSA-N
HMDB0000854,Formiminoglutamic_acid,C6H10N2O4,174.0640568,OC(=O)CC[C@H](NC=N)C(O)=O,NRXIKWMTVXPVEF-BYPYZUCNSA-N
HMDB0001265,Fucose_1-phosphate,C6H13O8P,244.0348044,C[C@@H]1O[C@H](OP(=O)(O)O)[C@@H](O)[C@H](O)[C@@H]1O,PTVXQARCLQPGIR-SXUWKVJYSA-N
HMDB0006537,Fucose-6-phosphate,C6H13O9P,260.035,0,ZGHUVPKMFWAGIU-WVFVIVAMSA-N
HMDB0000134,Fumaric_acid,C4H4O4,116.0109586,OC(=O)\C=C\C(O)=O,VZCYOOQTPOCHFL-OWOJBTEDSA-N
HMDB0000107,Galactitol,C6H14O6,182.0790382,OC[C@H](O)[C@@H](O)[C@@H](O)[C@H](O)CO,FBPFZTCFMRRESA-GUCUJZIJSA-N
HMDB0000565,Galactonic_acid,C6H12O7,196.0583027,OC[C@@H](O)[C@H](O)[C@H](O)[C@@H](O)C(O)=O,RGHNJXZEOKUKBD-MGCNEYSASA-N
HMDB0002545,Galacturonic_acid,C6H10O7,194.0426527,O[C@@H](C=O)[C@@H](O)[C@@H](O)[C@H](O)C(O)=O,IAJILQKETJEXLJ-RSJOWCBRSA-N
HMDB0000112,gamma-Aminobutyric_acid,C4H9NO2,103.0633285,NCCCC(O)=O,BTCSSZJGUNDROE-UHFFFAOYSA-N
HMDB0000549,gamma-Butyrolactone,C4H6O2,86.03677943,O=C1CCCO1,YEJRWHAVMIAJKC-UHFFFAOYSA-N
HMDB0003843,Gamma-Caprolactone,C6H10O2,114.0680796,CCC1CCC(=O)O1,JBFHTYHTHYHCDJ-UHFFFAOYSA-N
HMDB0006248,gamma-Glutamylalanine,C8H14N2O5,218.0902715,C[C@H](NC(=O)CC[C@H](N)C(O)=O)C(O)=O,WQXXXVRAFAKQJM-WHFBIAKZSA-N
HMDB0001049,gamma-Glutamylcysteine,C8H14N2O5S,250.0623425,N[C@@H](CCC(=O)N[C@@H](CS)C(O)=O)C(O)=O,RITKHVBHSGLULN-WHFBIAKZSA-N
HMDB0011737,gamma-Glutamylglutamic_acid,C10H16N2O7,276.0957509,N[C@@H](CCC(=O)N[C@@H](CCC(O)=O)C(O)=O)C(O)=O,OWQDWQKWSLFFFR-WDSKDSINSA-N
HMDB0011667,gamma-Glutamylglycine,C7H12N2O5,204.0746215,N[C@@H](CCC(=O)NCC(O)=O)C(O)=O,ACIJGUBIMXQCMF-BYPYZUCNSA-N
HMDB0029151,gamma-Glutamylhistidine,C11H16N4O5,284.1120696,N[C@@H](CCC(=O)N[C@@H](CC1=CNC=N1)C(O)=O)C(O)=O,PXVCMZCJAUJLJP-YUMQZZPRSA-N
HMDB0011170,gamma-Glutamylisoleucine,C11H20N2O5,260.1372217,CC[C@H](C)[C@H](NC(=O)CC[C@H](N)C(O)=O)C(O)=O,SNCKGJWJABDZHI-ZKWXMUAHSA-N
HMDB0011171,gamma-Glutamylleucine,C11H20N2O5,260.1372217,CC(C)C[C@H](NC(=O)CC[C@H](N)C(O)=O)C(O)=O,MYFMARDICOWMQP-YUMQZZPRSA-N
HMDB0029154,gamma-Glutamyllysine,C11H21N3O5,275.1481208,NCCCC[C@H](NC(=O)CC[C@H](N)C(O)=O)C(O)=O,LNLLNTMHVMIMOG-YUMQZZPRSA-N
HMDB0034367,gamma-Glutamylmethionine,C10H18N2O5S,278.0936427,CSCC[C@H](NC(=O)CC[C@H](N)C(O)=O)C(O)=O,RQNSKRXMANOPQY-BQBZGAKWSA-N
HMDB0000594,gamma-Glutamylphenylalanine,C14H18N2O5,294.1215717,N[C@@H](CCC(=O)N[C@@H](CC1=CC=CC=C1)C(O)=O)C(O)=O,XHHOHZPNYFQJKL-QWRGUYRKSA-N
HMDB0029160,gamma-Glutamyltryptophan,C16H19N3O5,333.1324707,N[C@@H](CCC(=O)N[C@@H](CC1=CNC2=CC=CC=C12)C(O)=O)C(O)=O,CATMPQFFVNKDEY-AAEUAGOBSA-N
HMDB0011741,gamma-Glutamyltyrosine,C14H18N2O6,310.1164863,N[C@@H](CCC(=O)N[C@@H](CC1=CC=C(O)C=C1)C(O)=O)C(O)=O,VVLXCWVSSLFQDS-QWRGUYRKSA-N
HMDB0011172,gamma-Glutamylvaline,C10H18N2O5,246.1215717,CC(C)[C@H](NC(=O)CC[C@H](N)C(O)=O)C(O)=O,AQAKHZVPOOGUCK-XPUUQOCRSA-N
HMDB0000663,Glucaric_acid,C6H10O8,210.0375673,O[C@@H]([C@H](O)[C@@H](O)C(O)=O)[C@H](O)C(O)=O,DSLZVSRJTYRBFB-LLEIAEIESA-N
HMDB0000625,Gluconic_acid,C6H12O7,196.0583027,OC[C@@H](O)[C@@H](O)[C@H](O)[C@@H](O)C(O)=O,RGHNJXZEOKUKBD-SQOUGZDYSA-N
HMDB0001514,Glucosamine,C6H13NO5,179.0793725,N[C@H]1C(O)O[C@H](CO)[C@@H](O)[C@@H]1O,MSWZFWKMSRAUBD-IVMDWMLBSA-N
HMDB0001401,Glucose_6-phosphate,C6H13O9P,260.0297186,OC1O[C@H](COP(O)(O)=O)[C@@H](O)[C@H](O)[C@H]1O,NBSCHQHZLSJFNQ-GASJEMHNSA-N
HMDB0061715,Glutamic_acid_gamma-methyl_ester,C6H11NO4,161.0688078,COC(=O)CC[C@H](N)C(O)=O,ZGEYCCHDTIDZAE-BYPYZUCNSA-N
HMDB0028795,Glutaminylglutamine,C10H18N4O5,274.1277197,N[C@@H](CCC(N)=O)C(=O)N[C@@H](CCC(N)=O)C(O)=O,LOJYQMFIIJVETK-WDSKDSINSA-N
HMDB0028800,Glutaminylisoleucine,C11H21N3O4,259.1532062,CC[C@H](C)[C@H](NC(=O)[C@@H](N)CCC(N)=O)C(O)=O,XITLYYAIPBBHPX-ZKWXMUAHSA-N
HMDB0028801,Glutaminylleucine,C11H21N3O4,259.1532062,CC(C)C[C@H](NC(=O)[C@@H](N)CCC(N)=O)C(O)=O,ARPVSMCNIDAQBO-YUMQZZPRSA-N
HMDB0028805,Glutaminylproline,C10H17N3O4,243.121906,N[C@@H](CCC(N)=O)C(=O)N1CCC[C@H]1C(O)=O,NJMYZEJORPYOTO-BQBZGAKWSA-N
HMDB0028822,Glutamylisoleucine,C11H20N2O5,260.1372217,CC[C@H](C)[C@H](NC(=O)[C@@H](N)CCC(O)=O)C(O)=O,SNFUTDLOCQQRQD-ZKWXMUAHSA-N
HMDB0028823,Glutamylleucine,C11H20N2O5,260.1372217,CC(C)C[C@H](NC(=O)[C@@H](N)CCC(O)=O)C(O)=O,YBAFDPFAUTYYRW-YUMQZZPRSA-N
HMDB0004207,Glutamyllysine,C11H21N3O5,275.1481208,NCCCC[C@H](NC(=O)[C@@H](N)CCC(O)=O)C(O)=O,BBBXWRGITSUJPB-YUMQZZPRSA-N
HMDB0028830,Glutamyltryptophan,C16H19N3O5,333.1324707,N[C@@H](CCC(O)=O)C(=O)N[C@@H](CC1=CNC2=CC=CC=C12)C(O)=O,LLEUXCDZPQOJMY-AAEUAGOBSA-N
HMDB0028831,Glutamyltyrosine,C14H18N2O6,310.1164863,N[C@@H](CCC(O)=O)C(=O)N[C@@H](CC1=CC=C(O)C=C1)C(O)=O,YSWHPLCDIMUKFE-QWRGUYRKSA-N
HMDB0028832,Glutamylvaline,C10H18N2O5,246.1215717,CC(C)[C@H](NC(=O)[C@@H](N)CCC(O)=O)C(O)=O,SITLTJHOQZFJGG-XPUUQOCRSA-N
HMDB0000661,Glutaric_acid,C5H8O4,132.0422587,OC(=O)CCCC(O)=O,JFCQEDHGNNZCLN-UHFFFAOYSA-N
HMDB0001339,Glutaryl-CoA,C26H42N7O19P3S,881.146903,CC(C)(COP(O)(=O)OP(O)(=O)OC[C@H]1O[C@H]([C@H](O)[C@@H]1OP(O)(O)=O)N1C=NC2=C1N=CN=C2N)[C@@H](O)C(=O)NCCC(=O)NCCSC(=O)CCCC(O)=O,SYKWLIJQEHRDNH-CKRMAKSASA-N
HMDB0001051,Glyceraldehyde,C3H6O3,90.03169405,OCC(O)C=O,MNQZXJOMYWMBOU-UHFFFAOYSA-N
HMDB0000139,Glyceric_acid,C3H6O4,106.0266087,OC[C@@H](O)C(O)=O,RBNPOMFGQQGHHO-UWTATZPHSA-N
HMDB0000131,Glycerol,C3H8O3,92.04734412,OCC(O)CO,PEDCQBHIVMGVHV-UHFFFAOYSA-N
HMDB0000126,Glycerol_3-phosphate,C3H9O6P,172.0136746,OC[C@@H](O)COP(O)(O)=O,AWUCVROLDVIAJX-GSVOUGTGSA-N
HMDB0000086,Glycerophosphocholine,C8H20NO6P,257.102824,C[N+](C)(C)CCOP([O-])(=O)OC[C@H](O)CO,SUHOQUVVVLNYQR-MRVPVSSYSA-N
HMDB0240316,Glycerophosphoglycerol,C6H15O8P,246.0504541,OC[C@H](O)COP(O)(=O)OC[C@H](O)CO,LLCSXHMJULHSJN-OLQVQODUSA-N
HMDB0011649,Glycerophosphoinositol,C9H19O11P,334.0664981,OC[C@@H](O)COP(O)(=O)O[C@H]1[C@H](O)[C@@H](O)[C@H](O)[C@@H](O)[C@H]1O,BMVUIWJCUQSHLZ-UJGXJMNGSA-N
HMDB0000114,Glycerylphosphorylethanolamine,C5H14NO6P,215.0558738,NCCOP(O)(=O)OCC(O)CO,JZNWSCPGTDBMEW-UHFFFAOYSA-N
HMDB0000123,Glycine,C2H5NO2,75.0320284,NCC(O)=O,DHMQDGOQFOQNFH-UHFFFAOYSA-N
HMDB0005781,Glycitein,C16H12O5,284.0684735,COC1=C(O)C=C2OC=C(C(=O)C2=C1)C1=CC=C(O)C=C1,DXYUAIFZCFRPTH-UHFFFAOYSA-N
HMDB0000138,Glycocholic_acid,C26H43NO6,465.3090381,C[C@H](CCC(O)=NCC(O)=O)[C@H]1CC[C@H]2[C@@H]3[C@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3C[C@H](O)[C@]12C,RFDAIACWWDREDC-FRVQLJSFSA-N
HMDB0000115,Glycolic_acid,C2H4O3,76.01604399,OCC(O)=O,AEMRFAOFKBGASW-UHFFFAOYSA-N
HMDB0000708,Glycoursodeoxycholic_acid,C26H43NO5,449.3141235,[H][C@@]1(CC[C@@]2([H])[C@]3([H])[C@@H](O)C[C@]4([H])C[C@H](O)CC[C@]4(C)[C@@]3([H])CC[C@]12C)[C@H](C)CCC(=O)NCC(O)=O,GHCZAUBVMUEKKP-XROMFQGDSA-N
HMDB0011733,Glycyl-glycine,C4H8N2O3,132.0534921,NCC(=O)NCC(O)=O,YMAWOPBAYDPSLA-UHFFFAOYSA-N
HMDB0028844,Glycyl-Isoleucine,C8H16N2O3,188.1160924,CCC(C)C(N=C(O)CN)C(O)=O,KGVHCTWYMPWEGN-UHFFFAOYSA-N
HMDB0000759,Glycylleucine,C8H16N2O3,188.1160924,CC(C)C[C@H](NC(=O)CN)C(O)=O,DKEXFJVMVGETOO-LURJTMIESA-N
HMDB0028847,Glycyl-Methionine,C7H14N2O3S,206.0725133,CSCCC(NC(=O)CN)C(O)=O,PFMUCCYYAAFKTH-UHFFFAOYSA-N
HMDB0028848,Glycyl-Phenylalanine,C11H14N2O3,222.1004423,NCC(O)=NC(CC1=CC=CC=C1)C(O)=O,JBCLFWXMTIKCCB-UHFFFAOYSA-N
HMDB0000721,Glycylproline,C7H12N2O3,172.0847922,NCC(=O)N1CCC[C@H]1C(O)=O,KZNQNBZMBZJQJO-YFKPBYRVSA-N
HMDB0028851,Glycyl-Threonine,C6H12N2O4,176.0797069,CC(O)C(NC(=O)CN)C(O)=O,OLIFSFOFKGKIRH-UHFFFAOYSA-N
HMDB0028852,Glycyl-Tryptophan,C13H15N3O3,261.1113413,NCC(=O)NC(CC1=CNC2=CC=CC=C12)C(O)=O,AJHCSUXXECOXOY-UHFFFAOYSA-N
HMDB0028853,Glycyltyrosine,C11H14N2O4,238.0953569,NCC(=O)N[C@@H](CC1=CC=C(O)C=C1)C(O)=O,XBGGUPMXALFZOT-VIFPVBQESA-N
HMDB0028854,Glycylvaline,C7H14N2O3,174.1004423,CC(C)[C@H](NC(=O)CN)C(O)=O,STKYPAFSDFAEPH-LURJTMIESA-N
HMDB0000119,Glyoxylic_acid,C2H2O3,74.00039392,O=CC(=O)O,HHLFWLYXYJOTON-UHFFFAOYSA-N
HMDB0003157,Guanidinosuccinic_acid,C5H9N3O4,175.0593058,NC(=N)N[C@@H](CC(O)=O)C(O)=O,VVHOUVWJCQOYGG-REOHCLBHSA-N
HMDB0000128,Guanidoacetic_acid,C3H7N3O2,117.0538265,NC(=N)NCC(O)=O,BPMFZUMJYQTVII-UHFFFAOYSA-N
HMDB0000132,Guanine,C5H5N5O,151.0494098,NC1=NC(=O)C2=C(N1)N=CN2,UYTPUPDQBNUYGX-UHFFFAOYSA-N
HMDB0000133,Guanosine,C10H13N5O5,283.0916685,NC1=NC2=C(N=CN2[C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)C(=O)N1,NYHBQMYGNKIUIF-UUOKFMHZSA-N
HMDB0011629,"Guanosine_2',3'-cyclic_phosphate",C10H12N5O7P,345.0474344,NC1=NC(=O)C2=C(N1)N(C=N2)[C@@H]1O[C@H](CO)[C@H]2OP(O)(=O)O[C@@H]12,UASRYODFRYWBRC-UUOKFMHZSA-N
HMDB0003290,Gulonic_acid,C6H12O7,196.0583027,OC[C@@H](O)[C@H](O)[C@@H](O)[C@@H](O)C(O)=O,RGHNJXZEOKUKBD-KKQCNMDGSA-N
HMDB0003178,Heme,C34H32FeN4O4,616.177293,CC1=C(CCC(O)=O)C2=CC3=[N+]4C(=CC5=C(C)C(C=C)=C6C=C7C(C)=C(C=C)C8=[N+]7[Fe--]4(N2C1=C8)N56)C(C)=C3CCC(O)=O,KABFMIBPWCXCRK-RGGAHWMASA-L
HMDB0061835,Heptaethylene_glycol,C14H30O8,326.1940679,OCCOCCOCCOCCOCCOCCOCCO,XPJRQAIZZQMSCM-UHFFFAOYSA-N
HMDB0000666,Heptanoic_acid,C7H14O2,130.0993797,CCCCCCC(O)=O,MNWFXJYAOYHMED-UHFFFAOYSA-N
HMDB0061822,Hexaethylene_glycol,C12H26O7,282.1678532,OCCOCCOCCOCCOCCOCCO,IIRDTKBZINWQAW-UHFFFAOYSA-N
HMDB0000701,Hexanoylglycine,C8H15NO3,173.1051933,CCCCCC(=O)NCC(O)=O,UPCKIPHSXMXJOX-UHFFFAOYSA-N
HMDB0000714,Hippuric_acid,C9H9NO3,179.0582431,OC(=O)CNC(=O)C1=CC=CC=C1,QIAFMBKCNZACKA-UHFFFAOYSA-N
HMDB0000870,Histamine,C5H9N3,111.0796473,NCCC1=CNC=N1,NTYJJOPFIAHURM-UHFFFAOYSA-N
HMDB0028878,Histidylalanine,C9H14N4O3,226.1065903,C[C@H](NC(=O)[C@@H](N)CC1=CN=CN1)C(O)=O,FRJIAZKQGSCKPQ-FSPLSTOPSA-N
HMDB0028885,Histidylglycine,C8H12N4O3,212.0909402,N[C@@H](CC1=CNC=N1)C(=O)NCC(O)=O,LYCVKHSJGDMDLM-LURJTMIESA-N
HMDB0028888,Histidylisoleucine,C12H20N4O3,268.1535405,CC[C@H](C)[C@H](NC(=O)[C@@H](N)CC1=CNC=N1)C(O)=O,IDXZDKMBEXLFMB-HGNGGELXSA-N
HMDB0028889,Histidylleucine,C12H20N4O3,268.1535405,CC(C)C[C@H](NC(=O)[C@@H](N)CC1=CNC=N1)C(O)=O,MMFKFJORZBJVNF-UWVGGRQHSA-N
HMDB0028892,Histidylphenylalanine,C15H18N4O3,302.1378904,N[C@@H](CC1=CNC=N1)C(=O)N[C@@H](CC1=CC=CC=C1)C(O)=O,XMAUFHMAAVTODF-STQMWFEESA-N
HMDB0028893,Histidylproline,C11H16N4O3,252.1222404,N[C@@H](CC1=CNC=N1)C(=O)N1CCC[C@H]1C(O)=O,LNCFUHAPNTYMJB-IUCAKERBSA-N
HMDB0028896,Histidyltryptophan,C17H19N5O3,341.1487895,N[C@@H](CC1=CNC=N1)C(=O)N[C@@H](CC1=CNC2=CC=CC=C12)C(O)=O,FBTYOQIYBULKEH-ZFWWWQNUSA-N
HMDB0028898,Histidylvaline,C11H18N4O3,254.1378904,CC(C)[C@H](NC(=O)[C@@H](N)CC1=CNC=N1)C(O)=O,VLDVBZICYBVQHB-IUCAKERBSA-N
HMDB0003518,Homocitric_acid,C7H10O7,206.0426527,OC(=O)CC[C@@](O)(CC(O)=O)C(O)=O,XKJVEVRQMLKSMO-SSDOTTSWSA-N
HMDB0000679,Homocitrulline,C7H15N3O3,189.1113413,N[C@@H](CCCCNC(N)=O)C(O)=O,XIGSAGMEBXLVJJ-YFKPBYRVSA-N
HMDB0000742,Homocysteine,C4H9NO2S,135.0353995,N[C@@H](CCS)C(O)=O,FFFHZYDWPBMWHY-VKHMYHEASA-N
HMDB0000130,Homogentisic_acid,C8H8O4,168.0422587,OC(=O)CC1=C(O)C=CC(O)=C1,IGMNYECMUMZDDF-UHFFFAOYSA-N
HMDB0000670,Homo-L-arginine,C7H16N4O2,188.1273258,N[C@@H](CCCCNC(N)=N)C(O)=O,QUOGESRFPZDMMT-YFKPBYRVSA-N
HMDB0000118,Homovanillic_acid,C9H10O4,182.0579088,COC1=C(O)C=CC(CC(O)=O)=C1,QRMZSPFSDQBLIX-UHFFFAOYSA-N
HMDB0001212,Hydantoin-5-propionic_acid,C6H8N2O4,172.0484067,OC(=O)CCC1NC(=O)NC1=O,VWFWNXQAMGDPGG-UHFFFAOYSA-N
HMDB0000764,Hydrocinnamic_acid,C9H10O2,150.0680796,OC(=O)CCC1=CC=CC=C1,XMIIGOLPHOKFCH-UHFFFAOYSA-N
HMDB0003276,Hydrogen_sulfide,H2S,33.98772106,S,RWSOTUBLDIXVET-UHFFFAOYSA-N
HMDB0006961,Hydroxyacetone,C3H6O2,74.03677943,CC(=O)CO,XLSMFKSTNGKWQX-UHFFFAOYSA-N
HMDB0000746,Hydroxyisocaproic_acid,C6H12O3,132.0786442,CC(C)C[C@H](O)C(O)=O,LVRFTAZAXQPQHI-YFKPBYRVSA-N
HMDB0000711,Hydroxyoctanoic_acid,C8H16O3,160.1099444,CCCCCCC(O)C(O)=O,JKRDADVRIYVCCY-UHFFFAOYSA-N
HMDB0000755,Hydroxyphenyllactic_acid,C9H10O4,182.0579088,OC(CC1=CC=C(O)C=C1)C(O)=O,JVGVDSSUAVXRDY-UHFFFAOYSA-N
HMDB0000700,Hydroxypropionic_acid,C3H6O3,90.03169405,O=C(O)CCO,ALRHLSYJTWAHJZ-UHFFFAOYSA-N
HMDB0001352,Hydroxypyruvic_acid,C3H4O4,104.0109586,OCC(=O)C(O)=O,HHDDCCUIIUWNGJ-UHFFFAOYSA-N
HMDB0000965,Hypotaurine,C2H7NO2S,109.0197495,NCCS(O)=O,VVIUBCNYACGLLV-UHFFFAOYSA-N
HMDB0000157,Hypoxanthine,C5H4N4O,136.0385107,OC1=NC=NC2=C1NC=N2,FDGQSTZJBFJUBT-UHFFFAOYSA-N
HMDB0002024,Imidazoleacetic_acid,C5H6N2O2,126.0429274,OC(=O)CC1=CN=CN1,PRJKNHOMHKJCEJ-UHFFFAOYSA-N
HMDB0002320,Imidazolelactic_acid,C6H8N2O3,156.0534921,OC(CN1C=CN=C1)C(O)=O,JTYMXXCJQKGGFG-UHFFFAOYSA-N
HMDB0002271,Imidazolepropionic_acid,C6H8N2O2,140.0585775,OC(=O)CCC1=CNC=N1,ZCKYOWGFRHAZIQ-UHFFFAOYSA-N
HMDB0000738,Indole,C8H7N,117.0578492,N1C=CC2=C1C=CC=C2,SIKJAQJRHWYJAI-UHFFFAOYSA-N
HMDB0001190,indole-3-acetaldehyde,C10H9NO,159.0684,O=CCc1c[nH]c2ccccc12,WHOOUMGHGSPMGR-UHFFFAOYSA-N
HMDB0029739,indole-3-acetamide,C10H10N2O,174.0793,N=C(O)Cc1c[nH]c2ccccc12,ZOAMBXDOGPRZLP-UHFFFAOYSA-N
HMDB0000197,indole-3-acetic_acid,C10H9NO2,175.0633,O=C(O)Cc1c[nH]c2ccccc12,SEOVTRFCIGRIMH-UHFFFAOYSA-N
HMDB0029737,indole-3-carboxaldehyde,C9H7NO,145.0528,O=Cc1c[nH]c2ccccc12,OLNJUISKUQQNIM-UHFFFAOYSA-N
HMDB0003320,Indole-3-carboxylic_acid,C9H7NO2,161.0476785,OC(=O)C1=CNC2=CC=CC=C12,KMAKOBLIOCQGJP-UHFFFAOYSA-N
HMDB0000671,Indole-3-lactic_acid,C11H11NO3,205.0739,O=C(O)C(O)Cc1c[nH]c2ccccc12,XGILAAMKEQUXLS-UHFFFAOYSA-N
HMDB0029738,Indole-3-methyl_acetate,C11H11NO2,189.0789786,COC(=O)CC1=CNC2=C1C=CC=C2,KTHADMDGDNYQRX-UHFFFAOYSA-N
HMDB0002302,Indole-3-propionic_acid,C11H11NO2,189.0789786,O=C(O)CCc1c[nH]c2ccccc12,GOLXRNDWAUTYKT-UHFFFAOYSA-N
HMDB0060484,indole-3-pyruvate,C11H9NO3,203.0582,O=C(O)C(=O)Cc1c[nH]c2ccccc12,RSTKLPZEZYGQPY-UHFFFAOYSA-N
HMDB0013240,Indoleacetyl_glutamine,C15H17N3O4,303.121906,NC(=O)CCC(NC(=O)CC1=CNC2=CC=CC=C12)C(O)=O,DVJIJAYHBZALOJ-UHFFFAOYSA-N
HMDB0000734,Indoleacrylic_acid,C11H9NO2,187.0633285,OC(=O)\C=C\C1=CNC2=C1C=CC=C2,PLVPPLCLBIEYEA-AATRIKPKSA-N
HMDB00734,indole-acrylic_acid,C11H9NO2,187.0633,O=C(O)/C=C/c1cc2ccccc2[nH]1,SXOUIMVOMIGLHO-AATRIKPKSA-N
HMDB0000682,Indoxyl_sulfate,C8H7NO4S,213.0095787,OS(=O)(=O)OC1=CNC2=CC=CC=C12,BXFFHSIDQOFMLE-UHFFFAOYSA-N
HMDB0000195,Inosine,C10H12N4O5,268.0807695,OC[C@H]1O[C@H]([C@H](O)[C@@H]1O)N1C=NC2=C(O)N=CN=C12,UGQMRVRMYYASKQ-KQYNXXCUSA-N
HMDB0000175,Inosinic_acid,C10H13N4O8P,348.0471,O[C@@H]1[C@@H](COP(O)(O)=O)O[C@H]([C@@H]1O)N1C=NC2=C1N=CNC2=O,GRSZFWQUAKGDAV-KQYNXXCUSA-N
HMDB0006006,Isobutanol,C4H10O,74.07316494,CC(C)CO,ZXEKIIBDNHEJCQ-UHFFFAOYSA-N
HMDB0253609,Isobutyl_acrylate,C7H12O2,128.0837296,C=CC(=O)OCC(C)C,CFVWNXQPGQOHRJ-UHFFFAOYSA-N
HMDB0001873,Isobutyric_acid,C4H8O2,88.0524295,CC(C)C(O)=O,KQNPFQTWMSNSAP-UHFFFAOYSA-N
HMDB0000730,Isobutyrylglycine,C6H11NO3,145.0738932,CC(C)C(=O)NCC(O)=O,DCICDMMXFIELDF-UHFFFAOYSA-N
HMDB0000689,Isocaproic_acid,C6H12O2,116.0837296,CC(C)CCC(O)=O,FGKJLKRYENPLQH-UHFFFAOYSA-N
HMDB0000193,Isocitric_acid,C6H8O7,192.0270026,OC(C(CC(O)=O)C(O)=O)C(O)=O,ODBLHEXUDAPZAU-UHFFFAOYSA-N
HMDB0000955,Isoferulic_acid,C10H10O4,194.0579088,COC1=C(O)C=C(\C=C\C(O)=O)C=C1,QURCVMIEKCOAJU-HWKANZROSA-N
HMDB0028900,Isoleucyl-Alanine,C9H18N2O3,202.1317424,CCC(C)C(N)C(=O)NC(C)C(O)=O,RCFDOSNHHZGBOY-UHFFFAOYSA-N
HMDB0028901,Isoleucyl-Arginine,C12H25N5O3,287.1957397,CCC(C)C(N)C(=O)NC(CCCNC(N)=N)C(O)=O,HYXQKVOADYPQEA-UHFFFAOYSA-N
HMDB0028902,Isoleucyl-Asparagine,C10H19N3O4,245.1375561,CCC(C)C(N)C(=O)NC(CC(N)=O)C(O)=O,HZYHBDVRCBDJJV-UHFFFAOYSA-N
HMDB0028903,Isoleucyl-Aspartate,C10H18N2O5,246.1215717,CCC(C)C(N)C(=O)NC(CC(O)=O)C(O)=O,WKXVAXOSIPTXEC-UHFFFAOYSA-N
HMDB0028906,Isoleucyl-Glutamate,C11H20N2O5,260.1372217,CCC(C)C(N)C(=O)NC(CCC(O)=O)C(O)=O,KTGFOCFYOZQVRJ-UHFFFAOYSA-N
HMDB0028907,Isoleucyl-Glycine,C8H16N2O3,188.1160924,CCC(C)C(N)C(=O)NCC(O)=O,UCGDDTHMMVWVMV-UHFFFAOYSA-N
HMDB0028910,Isoleucyl-Isoleucine,C12H24N2O3,244.1786926,CCC(C)C(N)C(=O)NC(C(C)CC)C(O)=O,BCVIOZZGJNOEQS-UHFFFAOYSA-N
HMDB0028911,Isoleucyl-Leucine,C12H24N2O3,244.1786926,CCC(C)C(N)C(=O)NC(CC(C)C)C(O)=O,JWBXCSQZLLIOCI-UHFFFAOYSA-N
HMDB0028913,Isoleucyl-Methionine,C11H22N2O3S,262.1351136,CCC(C)C(N)C(=O)NC(CCSC)C(O)=O,TUYOFUHICRWDGA-UHFFFAOYSA-N
HMDB0028914,Isoleucyl-Phenylalanine,C15H22N2O3,278.1630426,CCC(C)C(N)C(=O)NC(CC1=CC=CC=C1)C(O)=O,WMDZARSFSMZOQO-UHFFFAOYSA-N
HMDB0028916,Isoleucyl-Serine,C9H18N2O4,218.1266571,CCC(C)C(N)C(=O)NC(CO)C(O)=O,TWVKGYNQQAUNRN-UHFFFAOYSA-N
HMDB0028917,Isoleucyl-Threonine,C10H20N2O4,232.1423071,CCC(C)C(N)C(=O)NC(C(C)O)C(O)=O,DRCKHKZYDLJYFQ-UHFFFAOYSA-N
HMDB0028918,Isoleucyl-Tryptophan,C17H23N3O3,317.1739416,CCC(C)C(N)C(=O)NC(CC1=CNC2=CC=CC=C12)C(O)=O,BVRPESWOSNFUCJ-UHFFFAOYSA-N
HMDB0028919,Isoleucyl-Tyrosine,C15H22N2O4,294.1579572,CCC(C)C(N)C(=O)NC(CC1=CC=C(O)C=C1)C(O)=O,MUFXDFWAJSPHIQ-UHFFFAOYSA-N
HMDB0028920,Isoleucyl-Valine,C11H22N2O3,230.1630426,CCC(C)C(N)C(=O)NC(C(C)C)C(O)=O,BCXBIONYYJCSDF-UHFFFAOYSA-N
HMDB0000717,Isolithocholic_acid,C24H40O3,376.2977451,[H][C@@]12CC[C@H]([C@H](C)CCC(O)=O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CC[C@]2([H])C[C@@H](O)CC[C@]12C,SMEROWZSTRWXGI-WFVDQZAMSA-N
HMDB0002923,Isomaltose,C12H22O11,342.1162115,OC[C@H]1O[C@H](OC[C@H]2O[C@@H](O)[C@H](O)[C@@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@@H]1O,DLRVVLDZNNYCBX-BTLHAWITSA-N
HMDB0006007,Isopentanol,C5H12O,88.088815,CC(C)CCO,PHTQWCKDNZKARW-UHFFFAOYSA-N
